ride_id,driver_id,estimated_fare,actual_fare,estimated_distance,actual_distance,otp_verified,complaint,fraud_label
RIDE8836,DRV20,899,866.84,19.13,20.14,False,0,0
RIDE8837,DRV41,179,192.23,7.45,7.37,False,0,0
RIDE8838,DRV23,833,790.85,13.88,14.11,False,1,0
RIDE8839,DRV90,555,524.47,13.63,14.22,True,0,0
RIDE8840,DRV35,784,1165.3,19.08,28.44,True,1,1
RIDE8841,DRV54,871,860.59,2.08,2.22,True,0,0
RIDE8842,DRV20,971,985.82,4.29,4.26,True,0,0
RIDE8843,DRV79,920,985.41,1.14,1.09,True,0,0
RIDE8844,DRV20,770,883.71,5.18,5.58,True,0,0
RIDE8845,DRV31,912,1959.35,9.37,12.2,True,1,1
RIDE8846,DRV62,145,149.41,2.36,2.4,True,1,0
RIDE8847,DRV53,244,251.86,12.94,12.37,True,0,0
RIDE8848,DRV76,614,650.42,14.53,14.88,True,1,0
RIDE8849,DRV10,937,907.5,2.69,2.66,True,0,0
RIDE8850,DRV8,484,942.39,17.37,22.74,True,1,1
RIDE8851,DRV41,258,285.0,16.41,17.34,True,0,0
RIDE8852,DRV71,506,966.39,7.6,10.86,True,1,1
RIDE8853,DRV20,294,307.45,14.93,15.1,True,0,0
RIDE8854,DRV47,930,1039.3,15.52,15.44,False,0,0
RIDE8855,DRV68,484,458.24,9.1,9.77,False,0,0
RIDE8856,DRV14,361,786.92,6.08,9.22,True,1,1
RIDE8857,DRV26,714,1461.4,2.88,4.38,True,1,1
RIDE8858,DRV73,284,486.98,14.57,24.34,True,1,1
RIDE8859,DRV1,856,950.05,3.54,3.7,True,0,0
RIDE8860,DRV97,927,1027.01,13.05,12.8,False,0,0
RIDE8861,DRV84,591,552.77,9.79,10.64,True,1,0
RIDE8862,DRV48,506,747.24,7.73,11.27,False,1,1
RIDE8863,DRV54,592,644.26,18.33,17.56,False,1,0
RIDE8864,DRV18,153,137.77,13.91,14.03,True,0,0
RIDE8865,DRV92,496,956.34,8.38,13.2,True,1,1
RIDE8866,DRV17,831,834.95,1.06,1.13,True,0,0
RIDE8867,DRV92,203,221.14,10.79,11.85,False,0,0
RIDE8868,DRV73,685,696.22,7.56,7.84,True,0,0
RIDE8869,DRV89,821,913.32,6.15,6.35,True,0,0
RIDE8870,DRV99,853,1811.72,16.21,27.34,True,1,1
RIDE8871,DRV79,489,530.14,4.88,4.89,True,1,0
RIDE8872,DRV83,982,900.43,13.57,13.02,True,0,0
RIDE8873,DRV12,736,688.87,2.81,2.99,True,0,0
RIDE8874,DRV100,829,896.04,10.3,11.25,False,0,0
RIDE8875,DRV17,783,855.58,9.09,9.9,True,0,0
RIDE8876,DRV40,612,681.39,16.7,16.72,True,0,0
RIDE8877,DRV40,349,367.79,14.46,13.97,True,1,0
RIDE8878,DRV76,503,807.62,18.93,34.34,True,1,1
RIDE8879,DRV35,264,273.67,14.42,14.35,True,1,0
RIDE8880,DRV5,399,388.97,14.93,16.19,True,1,0
RIDE8881,DRV38,939,1780.32,8.99,13.44,True,1,1
RIDE8882,DRV26,261,284.24,15.14,16.11,True,0,0
RIDE8883,DRV63,441,421.24,17.61,19.29,True,1,0
RIDE8884,DRV49,425,816.04,13.19,23.81,False,1,1
RIDE8885,DRV19,436,496.08,6.9,6.6,False,0,0
RIDE8886,DRV1,955,865.84,6.72,6.4,True,1,0
RIDE8887,DRV87,820,1538.13,10.26,16.22,False,1,1
RIDE8888,DRV65,552,632.46,1.7,1.85,True,0,0
RIDE8889,DRV14,881,942.61,4.33,4.18,True,0,0
RIDE8890,DRV8,491,828.0,10.77,20.14,True,1,1
RIDE8891,DRV72,859,951.52,13.99,13.41,True,0,0
RIDE8892,DRV5,961,937.88,1.76,1.8,True,0,0
RIDE8893,DRV81,459,502.89,16.19,15.5,True,0,0
RIDE8894,DRV59,455,508.04,7.1,7.4,True,1,0
RIDE8895,DRV13,715,808.05,12.18,13.17,True,1,0
RIDE8896,DRV4,421,442.72,18.52,19.47,True,0,0
RIDE8897,DRV41,306,275.51,14.01,13.88,True,0,0
RIDE8898,DRV61,541,899.94,6.6,12.29,False,1,1
RIDE8899,DRV71,179,197.69,1.91,2.0,False,0,0
RIDE8900,DRV53,110,104.77,2.09,2.21,False,0,0
RIDE8901,DRV10,564,550.11,3.32,3.2,False,0,0
RIDE8902,DRV32,211,191.52,1.33,1.33,True,1,0
RIDE8903,DRV84,491,510.66,11.73,11.35,True,1,0
RIDE8904,DRV26,197,203.89,16.95,16.33,True,0,0
RIDE8905,DRV77,977,1957.93,5.01,7.02,True,1,1
RIDE8906,DRV49,300,638.44,19.95,27.2,True,1,1
RIDE8907,DRV25,385,395.93,10.59,10.71,True,0,0
RIDE8908,DRV68,767,784.38,8.71,9.44,True,1,0
RIDE8909,DRV8,330,354.85,16.95,18.09,True,0,0
RIDE8910,DRV60,585,559.09,3.22,3.46,True,0,0
RIDE8911,DRV90,355,358.06,17.72,18.08,False,1,0
RIDE8912,DRV42,438,667.12,17.96,35.17,False,1,1
RIDE8913,DRV4,217,227.93,11.61,11.93,True,0,0
RIDE8914,DRV63,529,944.21,3.42,5.92,True,1,1
RIDE8915,DRV67,937,993.98,14.12,14.69,True,0,0
RIDE8916,DRV72,705,686.05,4.75,5.17,True,1,0
RIDE8917,DRV99,107,100.4,4.06,4.07,True,0,0
RIDE8918,DRV61,253,242.13,9.22,9.09,True,1,0
RIDE8919,DRV60,155,287.03,19.84,39.32,True,1,1
RIDE8920,DRV3,629,1304.58,3.78,5.65,True,1,1
RIDE8921,DRV2,984,948.41,13.19,13.34,True,1,0
RIDE8922,DRV50,398,437.68,13.36,14.59,True,1,0
RIDE8923,DRV54,618,600.26,7.65,7.46,False,0,0
RIDE8924,DRV47,627,1316.23,19.02,37.84,True,1,1
RIDE8925,DRV38,388,359.46,15.87,15.28,True,0,0
RIDE8926,DRV15,334,303.77,13.58,14.59,True,0,0
RIDE8927,DRV14,402,414.25,18.44,20.01,False,0,0
RIDE8928,DRV96,921,992.22,14.49,14.98,True,1,0
RIDE8929,DRV47,526,588.82,18.07,19.66,False,0,0
RIDE8930,DRV61,823,1318.89,12.58,17.47,False,1,1
RIDE8931,DRV75,807,830.15,15.63,16.54,True,0,0
RIDE8932,DRV72,385,371.68,11.73,12.48,False,0,0
RIDE8933,DRV85,904,915.24,8.58,8.33,True,0,0
RIDE8934,DRV91,533,524.8,2.11,2.09,True,0,0
RIDE8935,DRV33,268,267.31,10.33,11.02,True,1,0
RIDE8936,DRV50,896,837.13,1.92,2.01,True,0,0
RIDE8937,DRV74,573,589.42,10.48,10.3,True,0,0
RIDE8938,DRV77,411,411.83,11.78,11.42,True,1,0
RIDE8939,DRV93,394,356.74,11.95,12.58,True,1,0
RIDE8940,DRV88,384,384.2,13.82,14.29,True,0,0
RIDE8941,DRV27,957,1087.85,9.01,8.99,False,0,0
RIDE8942,DRV13,503,545.42,13.01,12.53,True,0,0
RIDE8943,DRV8,790,735.66,7.12,7.39,True,0,0
RIDE8944,DRV22,637,1054.81,5.57,10.68,True,1,1
RIDE8945,DRV64,104,203.49,13.07,17.81,True,1,1
RIDE8946,DRV25,711,657.62,3.87,3.85,True,0,0
RIDE8947,DRV53,410,423.79,13.66,13.96,True,1,0
RIDE8948,DRV68,295,302.75,2.52,2.59,True,0,0
RIDE8949,DRV63,321,313.78,18.65,18.35,True,0,0
RIDE8950,DRV12,375,562.31,18.11,27.56,True,1,1
RIDE8951,DRV85,974,930.57,16.0,16.3,True,0,0
RIDE8952,DRV22,598,961.65,5.47,8.44,True,1,1
RIDE8953,DRV93,298,340.13,5.02,5.32,True,1,0
RIDE8954,DRV48,722,739.94,6.44,6.19,True,0,0
RIDE8955,DRV63,772,755.45,9.74,9.7,True,1,0
RIDE8956,DRV40,915,950.33,15.42,15.12,True,1,0
RIDE8957,DRV37,486,555.22,2.86,2.96,False,0,0
RIDE8958,DRV68,299,592.95,6.45,11.79,True,1,1
RIDE8959,DRV67,524,536.99,1.33,1.27,True,0,0
RIDE8960,DRV29,173,299.43,18.08,28.7,False,1,1
RIDE8961,DRV24,491,748.2,16.39,32.3,True,1,1
RIDE8962,DRV9,159,181.7,11.54,12.45,False,0,0
RIDE8963,DRV2,610,591.96,2.69,2.57,False,0,0
RIDE8964,DRV16,197,196.35,6.45,6.65,True,1,0
RIDE8965,DRV74,994,1750.39,14.74,23.25,False,1,1
RIDE8966,DRV23,383,416.13,14.52,14.79,True,0,0
RIDE8967,DRV65,525,504.8,18.06,19.27,True,0,0
RIDE8968,DRV6,855,1519.02,5.95,10.36,True,1,1
RIDE8969,DRV15,159,173.3,12.33,13.19,False,0,0
RIDE8970,DRV58,910,872.56,15.86,16.22,True,1,0
RIDE8971,DRV61,481,456.05,15.01,16.21,True,0,0
RIDE8972,DRV82,309,335.41,6.5,6.31,True,0,0
RIDE8973,DRV73,348,533.56,10.67,19.4,False,1,1
RIDE8974,DRV75,447,825.42,6.15,12.05,False,1,1
RIDE8975,DRV5,243,270.79,10.07,10.48,False,0,0
RIDE8976,DRV45,949,1055.57,12.16,11.61,False,0,0
RIDE8977,DRV72,398,436.27,7.87,8.01,True,0,0
RIDE8978,DRV59,794,892.6,16.26,16.61,True,0,0
RIDE8979,DRV61,911,1623.11,15.43,24.3,True,1,1
RIDE8980,DRV73,621,589.23,9.11,9.21,False,0,0
RIDE8981,DRV62,715,780.31,4.75,4.77,False,0,0
RIDE8982,DRV87,388,376.58,10.75,10.49,True,1,0
RIDE8983,DRV24,799,876.48,9.5,9.15,True,1,0
RIDE8984,DRV87,850,773.65,9.8,10.18,True,0,0
RIDE8985,DRV99,883,794.83,9.53,9.52,True,0,0
RIDE8986,DRV24,101,103.04,15.55,15.06,True,0,0
RIDE8987,DRV34,159,248.13,4.21,6.89,True,1,1
RIDE8988,DRV7,378,422.32,12.77,12.4,False,1,0
RIDE8989,DRV18,659,637.93,14.2,14.41,True,0,0
RIDE8990,DRV50,623,643.88,3.54,3.89,True,0,0
RIDE8991,DRV64,593,986.02,17.39,29.23,False,1,1
RIDE8992,DRV61,533,1051.72,14.77,21.23,True,1,1
RIDE8993,DRV96,974,995.65,4.03,4.18,True,0,0
RIDE8994,DRV96,382,427.78,16.86,18.06,True,0,0
RIDE8995,DRV89,267,538.8,18.94,28.15,True,1,1
RIDE8996,DRV62,919,862.0,8.32,8.41,True,0,0
RIDE8997,DRV5,418,415.44,4.0,4.06,True,0,0
RIDE8998,DRV4,827,1374.05,13.25,18.48,True,1,1
RIDE8999,DRV33,189,194.69,12.21,12.62,True,0,0
RIDE9000,DRV87,923,927.64,14.13,14.27,True,0,0
RIDE9001,DRV80,149,145.72,6.08,6.41,True,1,0
RIDE9002,DRV5,363,414.26,19.55,19.03,True,0,0
RIDE9003,DRV88,275,287.47,14.7,14.03,True,1,0
RIDE9004,DRV13,816,1391.32,5.04,8.21,True,1,1
RIDE9005,DRV74,532,589.11,8.3,8.17,True,0,0
RIDE9006,DRV47,522,1121.13,19.58,32.88,True,1,1
RIDE9007,DRV73,843,929.33,6.69,6.46,True,1,0
RIDE9008,DRV89,210,193.96,18.04,19.26,True,0,0
RIDE9009,DRV51,873,910.4,9.62,9.3,True,1,0
RIDE9010,DRV2,438,502.13,7.39,7.33,False,0,0
RIDE9011,DRV77,241,222.14,1.12,1.11,False,0,0
RIDE9012,DRV48,647,658.25,4.34,4.53,False,0,0
RIDE9013,DRV73,254,244.8,16.59,16.2,True,0,0
RIDE9014,DRV32,724,781.28,17.69,18.0,True,0,0
RIDE9015,DRV95,571,1118.04,6.04,11.66,False,1,1
RIDE9016,DRV43,306,457.34,1.41,2.72,True,1,1
RIDE9017,DRV82,964,926.42,15.17,14.54,False,1,0
RIDE9018,DRV13,660,756.34,7.08,7.28,True,0,0
RIDE9019,DRV98,434,943.08,19.75,31.06,False,1,1
RIDE9020,DRV22,349,646.32,3.89,6.0,True,1,1
RIDE9021,DRV55,434,455.8,18.77,19.22,True,0,0
RIDE9022,DRV42,244,242.46,5.2,5.35,True,0,0
RIDE9023,DRV74,343,386.66,13.04,13.87,True,1,0
RIDE9024,DRV16,426,416.78,11.56,11.57,True,0,0
RIDE9025,DRV47,133,142.24,18.01,19.81,True,0,0
RIDE9026,DRV46,340,732.35,17.8,31.58,True,1,1
RIDE9027,DRV98,348,641.57,4.05,5.55,True,1,1
RIDE9028,DRV39,212,207.35,11.88,12.15,True,0,0
RIDE9029,DRV5,795,831.77,7.15,7.67,True,1,0
RIDE9030,DRV92,701,756.81,15.19,16.37,False,0,0
RIDE9031,DRV6,621,1115.88,8.7,11.9,True,1,1
RIDE9032,DRV99,119,133.43,17.56,18.59,True,0,0
RIDE9033,DRV62,442,477.59,13.97,14.87,False,0,0
RIDE9034,DRV25,225,216.22,6.25,6.07,True,1,0
RIDE9035,DRV33,452,417.08,8.37,8.92,True,0,0
RIDE9036,DRV31,857,806.34,18.32,19.33,False,0,0
RIDE9037,DRV16,861,828.84,15.03,15.78,True,1,0
RIDE9038,DRV93,487,539.24,13.01,14.13,True,0,0
RIDE9039,DRV47,816,756.66,12.95,13.33,False,0,0
RIDE9040,DRV41,801,1644.99,19.36,38.65,True,1,1
RIDE9041,DRV67,373,384.93,10.25,10.97,False,0,0
RIDE9042,DRV34,557,865.02,1.04,1.42,True,1,1
RIDE9043,DRV56,229,250.99,5.58,5.81,True,0,0
RIDE9044,DRV17,513,1070.53,3.76,5.66,True,1,1
RIDE9045,DRV41,222,485.92,5.09,8.39,False,1,1
RIDE9046,DRV27,152,170.29,2.75,2.68,True,0,0
RIDE9047,DRV74,121,125.15,16.06,15.84,True,0,0
RIDE9048,DRV2,110,240.04,4.08,6.56,True,1,1
RIDE9049,DRV74,897,1687.41,4.24,5.93,True,1,1
RIDE9050,DRV9,553,501.5,16.25,15.74,True,0,0
RIDE9051,DRV38,165,149.1,12.96,13.12,True,1,0
RIDE9052,DRV22,147,140.73,2.18,2.33,False,0,0
RIDE9053,DRV20,303,327.96,17.03,16.5,False,0,0
RIDE9054,DRV85,446,775.55,5.59,10.96,True,1,1
RIDE9055,DRV31,315,324.84,6.9,7.45,True,0,0
RIDE9056,DRV1,981,1019.29,11.14,10.95,True,0,0
RIDE9057,DRV29,164,174.41,16.81,18.0,True,1,0
RIDE9058,DRV77,971,1022.51,11.32,10.99,False,0,0
RIDE9059,DRV54,714,1239.0,6.91,10.32,True,1,1
RIDE9060,DRV74,428,467.57,10.08,9.74,True,0,0
RIDE9061,DRV99,759,819.44,16.76,16.44,True,0,0
RIDE9062,DRV57,592,1291.5,4.82,9.04,True,1,1
RIDE9063,DRV7,830,1346.4,18.0,25.26,True,1,1
RIDE9064,DRV66,729,1511.11,3.15,5.93,True,1,1
RIDE9065,DRV93,425,433.99,17.16,17.38,True,1,0
RIDE9066,DRV53,160,162.75,7.68,7.53,False,1,0
RIDE9067,DRV43,441,436.5,2.1,2.25,True,1,0
RIDE9068,DRV76,896,1692.66,8.89,14.51,True,1,1
RIDE9069,DRV3,230,471.43,8.65,12.43,True,1,1
RIDE9070,DRV62,106,111.5,19.44,19.51,True,1,0
RIDE9071,DRV7,741,818.83,8.52,9.26,True,1,0
RIDE9072,DRV10,428,893.06,3.51,6.85,True,1,1
RIDE9073,DRV77,241,222.21,4.23,4.11,True,1,0
RIDE9074,DRV47,852,865.97,4.31,4.14,False,0,0
RIDE9075,DRV51,635,607.6,11.18,11.86,True,1,0
RIDE9076,DRV36,277,605.03,8.62,12.63,True,1,1
RIDE9077,DRV65,531,753.45,17.7,25.02,False,1,1
RIDE9078,DRV78,491,539.57,2.67,2.65,True,0,0
RIDE9079,DRV22,446,504.92,18.41,18.93,False,0,0
RIDE9080,DRV32,902,1498.94,18.16,33.76,True,1,1
RIDE9081,DRV48,101,110.82,18.33,19.45,True,1,0
RIDE9082,DRV6,703,1090.1,5.59,9.13,True,1,1
RIDE9083,DRV52,334,727.21,6.36,9.27,True,1,1
RIDE9084,DRV30,493,1006.43,19.02,29.43,False,1,1
RIDE9085,DRV53,686,628.52,16.45,16.62,True,0,0
RIDE9086,DRV26,801,746.09,12.27,11.86,False,0,0
RIDE9087,DRV95,978,942.16,18.08,18.13,True,0,0
RIDE9088,DRV98,182,170.37,13.69,13.58,True,1,0
RIDE9089,DRV22,920,1522.61,6.7,12.67,True,1,1
RIDE9090,DRV14,502,455.22,4.65,4.79,True,0,0
RIDE9091,DRV54,241,519.99,6.57,11.55,True,1,1
RIDE9092,DRV4,960,1834.69,5.98,8.75,True,1,1
RIDE9093,DRV93,351,383.19,15.63,15.25,False,1,0
RIDE9094,DRV73,794,801.3,15.62,14.95,False,0,0
RIDE9095,DRV45,898,972.96,5.4,5.16,False,0,0
RIDE9096,DRV55,724,678.27,9.36,10.22,False,0,0
RIDE9097,DRV25,509,484.86,18.08,18.9,True,0,0
RIDE9098,DRV100,809,1210.89,8.06,13.88,True,1,1
RIDE9099,DRV24,135,128.1,18.7,18.09,True,0,0
RIDE9100,DRV74,309,351.32,3.33,3.51,True,1,0
RIDE9101,DRV93,115,106.74,9.08,8.85,True,1,0
RIDE9102,DRV90,469,826.21,7.75,13.7,True,1,1
RIDE9103,DRV89,525,486.17,17.33,18.87,True,1,0
RIDE9104,DRV12,797,747.47,1.87,2.03,False,0,0
RIDE9105,DRV28,287,320.45,2.89,3.13,True,0,0
RIDE9106,DRV14,233,237.26,5.74,6.02,True,1,0
RIDE9107,DRV95,632,1201.79,2.94,5.33,True,1,1
RIDE9108,DRV18,260,432.21,9.09,17.17,True,1,1
RIDE9109,DRV37,546,582.04,4.95,4.89,False,1,0
RIDE9110,DRV4,997,997.24,19.94,19.51,True,0,0
RIDE9111,DRV49,180,175.74,11.85,12.22,True,0,0
RIDE9112,DRV4,741,709.24,6.61,6.52,True,1,0
RIDE9113,DRV82,673,739.78,15.46,15.94,False,0,0
RIDE9114,DRV15,811,818.17,1.63,1.67,True,1,0
RIDE9115,DRV86,143,269.69,2.12,2.96,True,1,1
RIDE9116,DRV74,503,538.55,2.85,3.09,False,0,0
RIDE9117,DRV54,380,358.29,12.39,12.03,False,0,0
RIDE9118,DRV26,160,150.63,4.08,4.0,True,0,0
RIDE9119,DRV90,785,819.2,14.22,15.32,True,0,0
RIDE9120,DRV27,241,263.23,6.59,6.85,True,1,0
RIDE9121,DRV22,200,193.54,1.69,1.68,True,0,0
RIDE9122,DRV16,927,1445.11,17.91,32.68,True,1,1
RIDE9123,DRV76,765,720.71,13.63,13.74,True,0,0
RIDE9124,DRV27,524,987.6,10.37,15.87,True,1,1
RIDE9125,DRV80,200,401.71,9.27,13.97,True,1,1
RIDE9126,DRV45,646,730.01,11.54,12.39,True,0,0
RIDE9127,DRV72,954,1034.95,8.9,9.74,True,1,0
RIDE9128,DRV81,356,379.07,12.62,12.44,False,0,0
RIDE9129,DRV44,211,231.72,4.89,4.65,True,0,0
RIDE9130,DRV94,194,215.35,16.75,18.35,True,0,0
RIDE9131,DRV60,571,856.4,16.98,23.31,True,1,1
RIDE9132,DRV25,769,821.86,6.8,6.64,True,0,0
RIDE9133,DRV85,687,1166.18,5.92,9.05,False,1,1
RIDE9134,DRV89,174,185.26,19.42,18.92,False,0,0
RIDE9135,DRV47,299,506.51,2.07,4.03,False,1,1
RIDE9136,DRV42,777,893.49,12.84,12.64,True,1,0
RIDE9137,DRV62,740,804.94,7.8,8.27,False,0,0
RIDE9138,DRV89,722,711.12,2.68,2.63,True,1,0
RIDE9139,DRV92,767,702.65,15.13,15.19,False,0,0
RIDE9140,DRV43,723,658.02,9.73,9.88,True,0,0
RIDE9141,DRV35,905,984.0,15.0,16.27,False,0,0
RIDE9142,DRV24,296,512.81,3.9,7.45,True,1,1
RIDE9143,DRV100,548,556.7,12.18,11.79,True,0,0
RIDE9144,DRV60,953,954.81,13.6,13.47,True,0,0
RIDE9145,DRV6,183,196.54,5.06,5.56,True,0,0
RIDE9146,DRV68,682,1381.64,15.07,22.31,True,1,1
RIDE9147,DRV88,318,313.85,6.54,6.43,False,0,0
RIDE9148,DRV77,585,641.0,9.79,9.6,False,0,0
RIDE9149,DRV87,812,874.59,8.84,9.58,True,0,0
RIDE9150,DRV92,170,245.06,9.92,18.01,True,1,1
RIDE9151,DRV22,203,231.48,9.29,9.03,False,0,0
RIDE9152,DRV99,192,313.68,4.96,8.55,True,1,1
RIDE9153,DRV38,357,518.79,12.91,24.97,True,1,1
RIDE9154,DRV69,529,546.08,14.87,14.69,True,0,0
RIDE9155,DRV53,804,1521.38,9.61,12.71,True,1,1
RIDE9156,DRV92,810,802.97,18.93,18.03,True,0,0
RIDE9157,DRV40,743,737.53,9.39,9.28,True,0,0
RIDE9158,DRV16,479,470.72,3.36,3.66,False,0,0
RIDE9159,DRV18,193,214.93,13.46,14.57,True,0,0
RIDE9160,DRV61,531,572.42,19.08,20.54,False,0,0
RIDE9161,DRV22,632,655.46,16.97,18.52,True,0,0
RIDE9162,DRV7,762,725.04,14.43,15.19,True,0,0
RIDE9163,DRV52,850,807.31,15.32,16.64,True,0,0
RIDE9164,DRV75,577,640.83,3.59,3.74,True,0,0
RIDE9165,DRV10,406,412.98,18.45,19.0,True,1,0
RIDE9166,DRV91,394,441.81,9.55,9.7,True,0,0
RIDE9167,DRV3,257,273.45,17.7,17.67,False,0,0
RIDE9168,DRV64,872,938.44,17.56,18.48,False,0,0
RIDE9169,DRV74,164,289.96,6.09,11.68,True,1,1
RIDE9170,DRV35,688,788.59,9.88,9.57,True,0,0
RIDE9171,DRV90,131,135.44,5.08,5.49,True,1,0
RIDE9172,DRV49,379,396.21,14.8,15.4,True,0,0
RIDE9173,DRV75,407,455.82,11.36,10.8,True,0,0
RIDE9174,DRV30,983,1670.84,13.28,24.16,True,1,1
RIDE9175,DRV76,970,1869.89,2.93,5.7,True,1,1
RIDE9176,DRV4,896,951.46,1.1,1.08,False,0,0
RIDE9177,DRV56,227,230.44,9.76,9.67,True,0,0
RIDE9178,DRV8,883,817.62,2.87,2.95,True,1,0
RIDE9179,DRV76,845,902.68,4.62,4.7,False,0,0
RIDE9180,DRV90,267,297.44,1.66,1.62,True,1,0
RIDE9181,DRV99,333,668.26,7.26,13.52,True,1,1
RIDE9182,DRV97,526,555.2,13.87,14.3,True,0,0
RIDE9183,DRV49,161,162.15,18.1,18.9,False,0,0
RIDE9184,DRV28,740,683.89,1.03,1.1,True,0,0
RIDE9185,DRV48,988,968.58,9.44,9.83,True,0,0
RIDE9186,DRV75,796,831.32,11.17,12.04,False,1,0
RIDE9187,DRV64,692,676.91,14.07,15.15,False,0,0
RIDE9188,DRV22,540,497.98,14.72,15.8,False,0,0
RIDE9189,DRV65,647,587.8,6.82,7.31,True,0,0
RIDE9190,DRV10,195,313.95,18.42,34.3,True,1,1
RIDE9191,DRV30,682,994.36,5.55,9.92,True,1,1
RIDE9192,DRV84,966,1052.02,8.22,8.66,False,0,0
RIDE9193,DRV75,626,629.93,18.89,18.16,True,0,0
RIDE9194,DRV55,574,518.29,13.92,14.13,True,0,0
RIDE9195,DRV5,997,1060.61,14.07,14.69,True,0,0
RIDE9196,DRV77,687,637.11,1.23,1.28,True,0,0
RIDE9197,DRV43,582,540.89,7.54,7.41,True,0,0
RIDE9198,DRV37,474,714.08,4.01,5.98,True,1,1
RIDE9199,DRV14,946,931.46,19.73,18.91,True,0,0
RIDE9200,DRV83,219,206.11,2.72,2.94,True,1,0
RIDE9201,DRV1,965,1032.44,13.64,13.52,False,0,0
RIDE9202,DRV38,317,327.12,4.46,4.32,True,0,0
RIDE9203,DRV23,763,1396.61,15.54,22.94,True,1,1
RIDE9204,DRV67,348,700.15,13.13,21.48,True,1,1
RIDE9205,DRV6,445,407.68,4.32,4.71,False,0,0
RIDE9206,DRV92,145,259.46,8.5,14.79,True,1,1
RIDE9207,DRV5,652,610.47,7.57,8.29,True,0,0
RIDE9208,DRV27,855,1720.75,11.25,18.42,False,1,1
RIDE9209,DRV52,759,850.4,18.64,17.81,True,0,0
RIDE9210,DRV69,343,325.62,15.68,16.24,True,0,0
RIDE9211,DRV44,964,914.73,4.32,4.23,True,0,0
RIDE9212,DRV42,649,746.23,7.72,8.26,True,0,0
RIDE9213,DRV51,701,674.78,4.53,4.88,False,0,0
RIDE9214,DRV55,912,828.73,8.75,8.52,True,0,0
RIDE9215,DRV98,479,495.97,9.52,9.06,True,0,0
RIDE9216,DRV92,946,986.36,9.98,9.77,True,0,0
RIDE9217,DRV60,184,403.33,1.51,2.4,True,1,1
RIDE9218,DRV56,918,899.13,12.67,12.99,True,0,0
RIDE9219,DRV19,318,338.67,13.42,13.83,False,0,0
RIDE9220,DRV48,973,895.04,10.66,11.18,True,0,0
RIDE9221,DRV15,547,597.78,14.65,15.29,True,0,0
RIDE9222,DRV56,353,343.45,1.87,1.85,False,0,0
RIDE9223,DRV96,895,825.6,6.56,6.91,True,0,0
RIDE9224,DRV100,123,113.61,3.93,3.8,True,0,0
RIDE9225,DRV49,919,1410.2,15.41,21.26,True,1,1
RIDE9226,DRV71,364,662.86,8.72,16.85,True,1,1
RIDE9227,DRV65,923,1841.99,4.73,9.45,False,1,1
RIDE9228,DRV90,700,769.16,7.65,8.36,True,0,0
RIDE9229,DRV33,740,845.67,18.82,18.11,True,1,0
RIDE9230,DRV68,519,799.16,9.93,13.59,True,1,1
RIDE9231,DRV94,910,924.02,4.63,4.85,False,0,0
RIDE9232,DRV68,833,866.83,2.0,1.93,True,0,0
RIDE9233,DRV61,124,135.76,6.11,6.7,True,0,0
RIDE9234,DRV14,300,310.69,2.66,2.57,True,0,0
RIDE9235,DRV91,966,1521.89,7.37,11.74,False,1,1
RIDE9236,DRV87,396,392.9,10.54,10.06,True,0,0
RIDE9237,DRV62,339,494.81,13.65,22.54,False,1,1
RIDE9238,DRV97,796,848.22,3.01,3.13,True,0,0
RIDE9239,DRV1,649,638.86,9.11,9.37,True,0,0
RIDE9240,DRV65,689,776.64,11.93,12.5,False,0,0
RIDE9241,DRV50,533,527.41,8.12,8.83,True,0,0
RIDE9242,DRV25,316,357.98,3.93,3.81,True,0,0
RIDE9243,DRV100,766,762.5,3.84,4.0,True,0,0
RIDE9244,DRV59,385,377.17,17.55,18.91,True,0,0
RIDE9245,DRV82,521,479.49,12.74,12.33,True,0,0
RIDE9246,DRV10,311,280.0,17.99,18.13,True,1,0
RIDE9247,DRV78,704,785.05,16.59,17.88,True,1,0
RIDE9248,DRV35,502,553.85,10.22,10.07,True,0,0
RIDE9249,DRV52,811,751.28,10.4,11.24,True,0,0
RIDE9250,DRV18,291,333.41,6.49,6.94,True,1,0
RIDE9251,DRV96,345,380.0,5.29,5.38,True,0,0
RIDE9252,DRV22,374,352.91,2.1,2.05,True,0,0
RIDE9253,DRV96,244,235.29,13.51,14.45,False,0,0
RIDE9254,DRV25,436,452.77,7.38,7.32,True,0,0
RIDE9255,DRV28,370,732.62,17.87,29.75,True,1,1
RIDE9256,DRV58,726,787.41,9.59,9.42,True,0,0
RIDE9257,DRV15,584,1257.65,14.17,20.82,True,1,1
RIDE9258,DRV50,752,754.35,18.41,19.77,True,1,0
RIDE9259,DRV21,184,284.49,11.74,18.14,False,1,1
RIDE9260,DRV6,908,1029.97,15.29,16.61,True,0,0
RIDE9261,DRV57,639,1190.71,4.66,8.31,True,1,1
RIDE9262,DRV18,617,637.46,13.4,13.45,True,1,0
RIDE9263,DRV13,139,249.25,3.34,5.18,True,1,1
RIDE9264,DRV25,506,917.78,14.86,23.17,False,1,1
RIDE9265,DRV56,153,140.45,2.41,2.32,True,0,0
RIDE9266,DRV83,183,195.71,17.1,16.94,True,0,0
RIDE9267,DRV33,162,185.74,15.52,15.39,True,0,0
RIDE9268,DRV7,132,133.78,1.37,1.49,True,1,0
RIDE9269,DRV97,861,1364.91,13.91,25.21,True,1,1
